id,flightNumber,airline,origin,destination,dayOfWeek,scheduledDepartureTime,scheduledArrivalTime,validFrom,validTo
18996,7983,Testindigo,KOLKATA,ALLAHABAD,Saturday,07:00:00,21:55:00,2020-03-29,2020-03-29
18997,7983,Testindigo,KOLKATA,ALLAHABAD,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:00:00,21:55:00,2020-03-30,2020-10-24
18998,938,Testindigo,HYDERABAD,RAIPUR,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:50:00,09:10:00,2020-03-29,2020-10-24
18999,744,Testindigo,HYDERABAD,RAIPUR,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:15:00,21:55:00,2020-03-29,2020-04-26
19000,744,Testindigo,HYDERABAD,RAIPUR,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:15:00,21:55:00,2020-05-18,2020-10-24
19001,744,Testindigo,HYDERABAD,RAIPUR,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:15:00,21:55:00,2020-04-27,2020-05-17
19002,6467,Testindigo,HYDERABAD,RAIPUR,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:45:00,15:05:00,2020-03-29,2020-10-24
19003,761,Testindigo,HYDERABAD,RAIPUR,Saturday,15:50:00,21:55:00,2020-03-29,2020-10-18
19004,7249,Testindigo,HYDERABAD,RAIPUR,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:05:00,20:05:00,2020-03-29,2020-10-24
19005,7294,Testindigo,HYDERABAD,RAIPUR,Saturday,08:05:00,21:55:00,2020-10-25,2020-10-25
19006,7294,Testindigo,HYDERABAD,RAIPUR,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",08:05:00,21:55:00,2020-10-26,2021-03-26
19007,7294,Testindigo,HYDERABAD,RAIPUR,Saturday,08:05:00,21:55:00,2020-10-25,2021-03-21
19008,7249,Testindigo,HYDERABAD,RAIPUR,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:40:00,20:35:00,2020-10-25,2021-03-27
19009,2201,Testindigo,DELHI,RAIPUR,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:30:00,14:20:00,2020-03-29,2020-10-24
19010,2033,Testindigo,DELHI,RAIPUR,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:10:00,15:55:00,2020-05-01,2020-06-15
19011,2912,Testindigo,DELHI,RAIPUR,"Sunday,Monday,Tuesday,Thursday,Friday,Saturday",17:25:00,19:15:00,2020-03-29,2020-10-24
19012,2912,Testindigo,DELHI,RAIPUR,Wednesday,17:25:00,21:55:00,2020-04-02,2020-10-22
19013,2757,Testindigo,DELHI,RAIPUR,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:10:00,09:00:00,2020-10-25,2021-03-27
19014,509,Testindigo,DELHI,RAIPUR,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:05:00,16:50:00,2020-10-25,2021-03-27
19015,2912,Testindigo,DELHI,RAIPUR,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:10:00,19:00:00,2020-10-25,2021-03-27
19016,164,Testindigo,BHUBANESWAR,RAIPUR,"Monday,Friday",04:00:00,21:55:00,2021-02-02,2021-03-27
19017,451,Testindigo,LUCKNOW,RAIPUR,"Tuesday,Thursday,Saturday",16:05:00,17:25:00,2020-03-29,2020-10-23
19018,801,Testindigo,MUMBAI,RAIPUR,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:55:00,11:10:00,2020-03-29,2020-10-24
19019,324,Testindigo,MUMBAI,RAIPUR,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:05:00,16:15:00,2020-03-29,2020-10-24
19020,163,Testindigo,AHMEDABAD,RAIPUR,"Monday,Wednesday,Friday",05:50:00,07:55:00,2020-10-27,2021-03-27
19021,378,Testindigo,BENGALURU,RAIPUR,Monday,07:30:00,10:25:00,2020-10-25,2021-03-27
19022,378,Testindigo,BENGALURU,RAIPUR,"Sunday,Wednesday,Friday",08:30:00,10:25:00,2020-10-25,2021-03-27
19023,378,Testindigo,BENGALURU,RAIPUR,"Tuesday,Thursday,Saturday",08:30:00,10:25:00,2020-10-25,2021-03-27
19024,503,Testindigo,BENGALURU,RAIPUR,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:20:00,21:55:00,2020-10-25,2021-03-27
19025,811,Testindigo,INDORE,RAIPUR,Saturday,07:40:00,21:55:00,2020-03-29,2020-03-29
19026,811,Testindigo,INDORE,RAIPUR,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:40:00,21:55:00,2020-03-31,2020-05-01
19027,811,Testindigo,INDORE,RAIPUR,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:40:00,21:55:00,2020-05-02,2020-10-24
19028,811,Testindigo,INDORE,RAIPUR,Sunday,07:40:00,21:55:00,2020-03-30,2020-10-19
19029,252,Testindigo,INDORE,RAIPUR,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:20:00,16:40:00,2020-03-29,2020-10-24
19030,7296,Testindigo,INDORE,RAIPUR,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:15:00,21:55:00,2020-10-26,2021-03-27
19031,7296,Testindigo,INDORE,RAIPUR,Saturday,16:40:00,21:55:00,2020-10-25,2020-10-25
19032,7989,Testindigo,ALLAHABAD,RAIPUR,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:30:00,13:30:00,2020-03-29,2020-10-24
19033,245,Testindigo,KOLKATA,RAIPUR,Saturday,06:30:00,21:55:00,2020-03-29,2020-03-29
19034,245,Testindigo,KOLKATA,RAIPUR,Tuesday,06:30:00,21:55:00,2020-04-01,2020-10-21
19035,245,Testindigo,KOLKATA,RAIPUR,"Monday,Wednesday,Thursday,Friday",06:30:00,21:55:00,2020-03-31,2020-10-24
19036,245,Testindigo,KOLKATA,RAIPUR,"Sunday,Saturday",06:30:00,21:55:00,2020-03-30,2020-10-19
19037,708,Testindigo,KOLKATA,RAIPUR,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:10:00,16:50:00,2020-03-29,2020-10-24
19038,7264,Testindigo,KOLKATA,RAIPUR,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:05:00,21:55:00,2020-05-15,2020-10-24
19039,7264,Testindigo,KOLKATA,RAIPUR,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:15:00,21:55:00,2020-03-29,2020-05-14
19040,7241,Testindigo,BENGALURU,TUTICORIN,Friday,06:55:00,09:00:00,2020-10-25,2021-03-27
19041,7241,Testindigo,BENGALURU,TUTICORIN,Tuesday,07:20:00,09:00:00,2020-10-25,2021-03-27
19042,7241,Testindigo,BENGALURU,TUTICORIN,"Sunday,Monday,Wednesday,Thursday,Saturday",07:20:00,09:00:00,2020-10-25,2021-03-27
19043,7183,Testindigo,CHENNAI,TUTICORIN,Saturday,08:35:00,21:55:00,2020-10-25,2020-10-25
19044,7183,Testindigo,CHENNAI,TUTICORIN,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:35:00,21:55:00,2020-10-26,2021-03-27
19045,7228,Testindigo,CHENNAI,TUTICORIN,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:15:00,13:00:00,2020-10-25,2021-03-27
19046,7185,Testindigo,CHENNAI,TUTICORIN,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:00:00,14:20:00,2020-10-25,2021-03-27
19047,269,Testindigo,HYDERABAD,CHANDIGARH,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:50:00,14:25:00,2020-03-29,2020-10-24
19048,922,Testindigo,HYDERABAD,CHANDIGARH,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",14:15:00,16:50:00,2020-03-30,2020-06-30
19049,6183,Testindigo,HYDERABAD,CHANDIGARH,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:25:00,19:10:00,2020-03-29,2020-10-24
19050,269,Testindigo,HYDERABAD,CHANDIGARH,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",16:25:00,21:55:00,2020-10-25,2020-11-13
19051,269,Testindigo,HYDERABAD,CHANDIGARH,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",16:25:00,21:55:00,2020-11-15,2020-11-27
19052,269,Testindigo,HYDERABAD,CHANDIGARH,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",16:25:00,21:55:00,2020-11-29,2020-12-11
19053,269,Testindigo,HYDERABAD,CHANDIGARH,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",16:25:00,21:55:00,2020-12-13,2020-12-25
19054,269,Testindigo,HYDERABAD,CHANDIGARH,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",16:25:00,21:55:00,2020-12-27,2021-01-08
19055,269,Testindigo,HYDERABAD,CHANDIGARH,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",16:25:00,21:55:00,2021-01-10,2021-01-22
19056,269,Testindigo,HYDERABAD,CHANDIGARH,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",16:25:00,21:55:00,2021-01-24,2021-02-12
19057,269,Testindigo,HYDERABAD,CHANDIGARH,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",16:25:00,21:55:00,2021-02-14,2021-02-26
19058,269,Testindigo,HYDERABAD,CHANDIGARH,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",16:25:00,21:55:00,2021-02-28,2021-03-12
19059,269,Testindigo,HYDERABAD,CHANDIGARH,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",16:25:00,21:55:00,2021-03-14,2021-03-26
19060,269,Testindigo,HYDERABAD,CHANDIGARH,Friday,16:25:00,21:55:00,2020-11-14,2020-11-14
19061,269,Testindigo,HYDERABAD,CHANDIGARH,Friday,16:25:00,21:55:00,2020-11-28,2020-11-28
19062,269,Testindigo,HYDERABAD,CHANDIGARH,Friday,16:25:00,21:55:00,2020-12-12,2020-12-12
19063,269,Testindigo,HYDERABAD,CHANDIGARH,Friday,16:25:00,21:55:00,2020-12-26,2020-12-26
19064,269,Testindigo,HYDERABAD,CHANDIGARH,Friday,16:25:00,21:55:00,2021-01-09,2021-01-09
19065,269,Testindigo,HYDERABAD,CHANDIGARH,Friday,16:25:00,21:55:00,2021-01-23,2021-01-23
19066,269,Testindigo,HYDERABAD,CHANDIGARH,Friday,16:25:00,21:55:00,2021-02-13,2021-02-13
19067,269,Testindigo,HYDERABAD,CHANDIGARH,Friday,16:25:00,21:55:00,2021-02-27,2021-02-27
19068,269,Testindigo,HYDERABAD,CHANDIGARH,Friday,16:25:00,21:55:00,2021-03-13,2021-03-13
19069,269,Testindigo,HYDERABAD,CHANDIGARH,Friday,16:25:00,21:55:00,2021-03-27,2021-03-27
19070,937,Testindigo,DELHI,CHANDIGARH,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",13:35:00,14:35:00,2020-03-30,2020-10-24
19071,2151,Testindigo,DELHI,CHANDIGARH,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:45:00,21:55:00,2020-10-25,2021-03-27
19072,736,Testindigo,DELHI,CHANDIGARH,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:15:00,21:55:00,2020-10-25,2021-03-27
19073,6161,Testindigo,LUCKNOW,CHANDIGARH,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:30:00,21:55:00,2020-03-29,2020-10-24
19074,495,Testindigo,MUMBAI,CHANDIGARH,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",09:15:00,11:35:00,2020-03-30,2020-10-24
19075,734,Testindigo,MUMBAI,CHANDIGARH,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:55:00,14:10:00,2020-03-29,2020-10-24
19076,5332,Testindigo,MUMBAI,CHANDIGARH,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:00:00,22:35:00,2020-03-29,2020-10-24
19077,6162,Testindigo,PATNA,CHANDIGARH,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:40:00,13:50:00,2020-03-29,2020-10-24
19078,6177,Testindigo,AHMEDABAD,CHANDIGARH,"Sunday,Tuesday,Thursday",07:55:00,21:55:00,2020-10-26,2021-03-26
19079,6177,Testindigo,AHMEDABAD,CHANDIGARH,"Monday,Wednesday,Friday",08:10:00,21:55:00,2020-10-27,2021-03-27
19080,7261,Testindigo,JAIPUR,CHANDIGARH,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",10:30:00,12:05:00,2020-03-30,2020-10-24
19081,592,Testindigo,BENGALURU,CHANDIGARH,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:50:00,14:00:00,2020-10-25,2021-03-27
19082,6015,Testindigo,INDORE,CHANDIGARH,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:45:00,22:40:00,2020-03-29,2020-10-24
19083,337,Testindigo,PUNE,CHANDIGARH,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",03:55:00,06:30:00,2020-03-29,2020-10-24
19084,548,Testindigo,CHENNAI,CHANDIGARH,"Monday,Wednesday,Friday,Saturday",14:05:00,21:55:00,2020-10-25,2021-03-25
19085,6138,Testindigo,GOA,CHANDIGARH,Saturday,04:00:00,21:55:00,2020-03-29,2020-03-29
19086,806,Testindigo,GOA,CHANDIGARH,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",23:25:00,02:15:00,2020-03-29,2020-10-24
19087,391,Testindigo,GOA,CHANDIGARH,Saturday,16:45:00,21:55:00,2020-10-25,2021-03-21
19088,391,Testindigo,GOA,CHANDIGARH,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",16:45:00,21:55:00,2020-10-26,2021-03-27
19089,372,Testindigo,KOLKATA,CHANDIGARH,Saturday,04:40:00,21:55:00,2020-03-29,2020-03-29
19090,372,Testindigo,KOLKATA,CHANDIGARH,Saturday,04:40:00,21:55:00,2020-04-05,2020-10-18
19091,372,Testindigo,KOLKATA,CHANDIGARH,"Monday,Tuesday,Wednesday,Thursday,Friday",04:40:00,21:55:00,2020-03-31,2020-10-24
19092,372,Testindigo,KOLKATA,CHANDIGARH,Sunday,04:40:00,21:55:00,2020-03-30,2020-10-19
19093,376,Testindigo,SRINAGAR,CHANDIGARH,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",09:35:00,11:05:00,2020-03-30,2020-10-24
19094,241,Testindigo,HYDERABAD,PUNE,Saturday,02:30:00,21:55:00,2020-03-29,2020-03-29
19095,241,Testindigo,HYDERABAD,PUNE,Sunday,02:30:00,21:55:00,2020-03-30,2020-10-19
19096,241,Testindigo,HYDERABAD,PUNE,"Tuesday,Wednesday,Thursday,Friday,Saturday",02:30:00,21:55:00,2020-04-01,2020-05-31
19097,241,Testindigo,HYDERABAD,PUNE,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",02:30:00,21:55:00,2020-06-02,2020-10-24
19098,527,Testindigo,HYDERABAD,PUNE,Monday,14:10:00,15:20:00,2020-03-31,2020-10-20
19099,496,Testindigo,HYDERABAD,PUNE,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",14:25:00,15:40:00,2020-03-29,2020-10-23
19100,118,Testindigo,HYDERABAD,PUNE,Monday,22:15:00,21:55:00,2020-03-31,2020-10-20
19101,118,Testindigo,HYDERABAD,PUNE,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:15:00,23:30:00,2020-03-29,2020-10-24
19102,466,Testindigo,HYDERABAD,PUNE,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",12:20:00,13:30:00,2020-10-25,2021-03-26
19103,466,Testindigo,HYDERABAD,PUNE,Friday,16:05:00,17:20:00,2020-10-31,2021-03-27
19104,496,Testindigo,HYDERABAD,PUNE,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:55:00,21:55:00,2020-10-25,2021-03-27
19105,105,Testindigo,DELHI,PUNE,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",14:45:00,16:45:00,2020-03-29,2020-10-23
19106,286,Testindigo,DELHI,PUNE,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:55:00,20:00:00,2020-03-29,2020-10-24
19107,671,Testindigo,DELHI,PUNE,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:00:00,23:00:00,2020-03-29,2020-10-24
19108,951,Testindigo,DELHI,PUNE,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",23:35:00,01:35:00,2020-03-29,2020-10-24
19109,643,Testindigo,DELHI,PUNE,Saturday,07:05:00,21:55:00,2020-10-25,2020-10-25
19110,643,Testindigo,DELHI,PUNE,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:05:00,21:55:00,2020-10-26,2021-03-27
19111,271,Testindigo,DELHI,PUNE,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",10:00:00,12:10:00,2020-10-25,2021-03-26
19112,286,Testindigo,DELHI,PUNE,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:30:00,21:55:00,2020-10-25,2021-03-27
19113,6335,Testindigo,NAGPUR,PUNE,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",02:30:00,04:20:00,2020-03-29,2020-10-24
19114,135,Testindigo,NAGPUR,PUNE,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",12:40:00,14:00:00,2020-03-29,2020-10-23
19115,221,Testindigo,NAGPUR,PUNE,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:10:00,23:25:00,2020-03-29,2020-10-24
19116,147,Testindigo,NAGPUR,PUNE,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",23:55:00,01:20:00,2020-03-29,2020-10-24
19117,835,Testindigo,LUCKNOW,PUNE,Friday,22:20:00,21:55:00,2020-10-24,2020-10-24
19118,835,Testindigo,LUCKNOW,PUNE,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:20:00,21:55:00,2020-03-29,2020-10-23
19119,337,Testindigo,KOCHI,PUNE,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",01:35:00,03:20:00,2020-03-29,2020-10-24
19120,116,Testindigo,JAIPUR,PUNE,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:10:00,23:50:00,2020-03-29,2020-10-24
19121,699,Testindigo,BENGALURU,PUNE,Tuesday,06:40:00,21:55:00,2020-10-25,2021-01-26
19122,699,Testindigo,BENGALURU,PUNE,"Sunday,Monday,Wednesday,Thursday,Friday,Saturday",06:40:00,21:55:00,2020-10-25,2020-11-15
19123,699,Testindigo,BENGALURU,PUNE,"Sunday,Monday,Wednesday,Thursday,Friday,Saturday",06:40:00,21:55:00,2020-11-16,2021-01-15
19124,699,Testindigo,BENGALURU,PUNE,"Sunday,Monday,Wednesday,Thursday,Friday,Saturday",06:40:00,21:55:00,2021-01-16,2021-03-27
19125,426,Testindigo,BENGALURU,PUNE,"Thursday,Saturday",17:30:00,19:00:00,2020-10-25,2021-03-27
19126,426,Testindigo,BENGALURU,PUNE,"Sunday,Monday,Tuesday,Wednesday,Friday",17:30:00,19:00:00,2020-10-25,2021-03-27
19127,719,Testindigo,INDORE,PUNE,Monday,23:25:00,21:55:00,2020-05-05,2020-10-20
19128,719,Testindigo,INDORE,PUNE,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",23:25:00,21:55:00,2020-05-01,2020-10-24
19129,5983,Testindigo,ALLAHABAD,PUNE,Friday,08:00:00,10:10:00,2020-04-04,2020-10-24
19130,5983,Testindigo,ALLAHABAD,PUNE,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",11:00:00,13:35:00,2020-03-29,2020-10-23
19131,479,Testindigo,CHANDIGARH,PUNE,"Sunday,Tuesday,Thursday",13:30:00,21:55:00,2020-10-26,2021-03-26
19132,912,Testindigo,CHENNAI,PUNE,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:20:00,21:55:00,2020-10-25,2021-03-27
19133,117,Testindigo,GOA,PUNE,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",02:10:00,03:10:00,2020-03-29,2020-10-24
19134,935,Testindigo,GOA,PUNE,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:40:00,21:55:00,2020-10-25,2021-03-27
19135,794,Testindigo,KOLKATA,PUNE,Friday,19:25:00,21:55:00,2020-04-04,2020-10-24
19136,794,Testindigo,KOLKATA,PUNE,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",19:25:00,21:55:00,2020-03-29,2020-10-23
19137,862,Testindigo,KOLKATA,PUNE,Friday,21:25:00,21:55:00,2020-04-04,2020-10-24
19138,862,Testindigo,KOLKATA,PUNE,"Sunday,Tuesday,Wednesday,Thursday,Saturday",21:25:00,21:55:00,2020-03-29,2020-10-23
19139,862,Testindigo,KOLKATA,PUNE,Monday,21:40:00,21:55:00,2020-03-31,2020-10-20
19140,746,Testindigo,KOLKATA,PUNE,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",23:30:00,02:15:00,2020-03-29,2020-10-24
19141,2554,Testindigo,DELHI,UDAIPUR,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:05:00,14:25:00,2020-03-29,2020-10-24
19142,5041,Testindigo,DELHI,UDAIPUR,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:00:00,17:20:00,2020-03-29,2020-10-24
19143,5041,Testindigo,DELHI,UDAIPUR,"Monday,Wednesday,Friday",16:55:00,21:55:00,2020-10-27,2021-03-27
19144,5041,Testindigo,DELHI,UDAIPUR,"Sunday,Tuesday,Thursday,Saturday",16:55:00,21:55:00,2020-10-25,2021-03-26
19145,749,Testindigo,MUMBAI,UDAIPUR,Saturday,12:10:00,21:55:00,2020-03-29,2020-10-18
19146,749,Testindigo,MUMBAI,UDAIPUR,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",12:10:00,21:55:00,2020-03-30,2020-10-24
19147,764,Testindigo,MUMBAI,UDAIPUR,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:05:00,18:35:00,2020-03-29,2020-10-24
19148,978,Testindigo,BENGALURU,UDAIPUR,"Wednesday,Friday",13:20:00,21:55:00,2020-10-25,2021-03-27
19149,978,Testindigo,BENGALURU,UDAIPUR,"Sunday,Tuesday,Thursday,Saturday",13:20:00,21:55:00,2020-10-25,2021-03-27
19150,7105,Testindigo,HYDERABAD,TIRUPATI,Saturday,06:05:00,21:55:00,2020-03-29,2020-03-29
19151,7105,Testindigo,HYDERABAD,TIRUPATI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:05:00,21:55:00,2020-03-29,2020-10-23
19152,382,Testindigo,HYDERABAD,TIRUPATI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:10:00,12:20:00,2020-03-29,2020-10-24
19153,5013,Testindigo,HYDERABAD,TIRUPATI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:55:00,14:05:00,2020-03-29,2020-10-24
19154,186,Testindigo,HYDERABAD,TIRUPATI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:35:00,09:45:00,2020-10-25,2021-03-27
19155,194,Testindigo,HYDERABAD,TIRUPATI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:25:00,21:55:00,2020-10-25,2020-11-30
19156,194,Testindigo,HYDERABAD,TIRUPATI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:25:00,21:55:00,2020-12-01,2021-03-27
19157,7992,Testindigo,KOLHAPUR,TIRUPATI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:00:00,11:50:00,2020-03-29,2020-10-24
19158,7332,Testindigo,RAJAHMUNDRY,TIRUPATI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:15:00,19:50:00,2020-03-29,2020-10-24
19159,7329,Testindigo,VIJAYAWADA,TIRUPATI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:00:00,15:30:00,2020-03-29,2020-10-24
19160,7966,Testindigo,HYDERABAD,BELGAUM,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:00:00,16:25:00,2020-03-29,2020-10-24
19161,7966,Testindigo,HYDERABAD,BELGAUM,Saturday,07:55:00,21:55:00,2020-10-25,2020-10-25
19162,7966,Testindigo,HYDERABAD,BELGAUM,Saturday,07:55:00,21:55:00,2020-10-25,2021-03-21
19163,7966,Testindigo,HYDERABAD,BELGAUM,Wednesday,07:55:00,21:55:00,2020-10-29,2021-03-25
19164,7966,Testindigo,HYDERABAD,BELGAUM,"Sunday,Tuesday,Thursday,Friday",07:55:00,21:55:00,2020-10-26,2021-03-26
19165,7966,Testindigo,HYDERABAD,BELGAUM,Monday,07:55:00,21:55:00,2020-10-27,2021-03-23
19166,7223,Testindigo,BENGALURU,BELGAUM,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:30:00,12:45:00,2020-10-25,2021-03-27
19167,186,Testindigo,HYDERABAD,GUWAHATI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:10:00,11:55:00,2020-03-29,2020-10-24
19168,292,Testindigo,HYDERABAD,GUWAHATI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:10:00,17:35:00,2020-03-29,2020-05-14
19169,6538,Testindigo,HYDERABAD,GUWAHATI,Saturday,05:20:00,21:55:00,2020-10-25,2020-10-25
19170,6538,Testindigo,HYDERABAD,GUWAHATI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:20:00,08:00:00,2020-10-25,2021-03-26
19171,889,Testindigo,DELHI,GUWAHATI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:25:00,15:05:00,2020-03-29,2020-10-24
19172,694,Testindigo,DELHI,GUWAHATI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",17:25:00,21:55:00,2020-03-30,2020-10-24
19173,694,Testindigo,DELHI,GUWAHATI,Saturday,17:25:00,21:55:00,2020-03-29,2020-10-18
19174,251,Testindigo,DELHI,GUWAHATI,Saturday,05:00:00,21:55:00,2020-10-25,2020-10-25
19175,251,Testindigo,DELHI,GUWAHATI,"Wednesday,Thursday,Saturday",05:05:00,21:55:00,2020-10-29,2021-03-26
19176,251,Testindigo,DELHI,GUWAHATI,"Sunday,Monday,Tuesday,Friday",05:05:00,07:25:00,2020-10-26,2021-03-27
19177,2157,Testindigo,DELHI,GUWAHATI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:10:00,10:20:00,2020-10-25,2021-03-27
19178,277,Testindigo,DELHI,GUWAHATI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:45:00,12:20:00,2020-10-25,2021-03-27
19179,2192,Testindigo,DELHI,GUWAHATI,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:15:00,16:30:00,2020-10-25,2021-03-27
